Entry	Identifier	OmekaURL	Entry_Clean_Recon	EntriesID	EntriesIdentifier	SeeAlso	Comment	Column 1
Neuenkirchen (Westf.)	QGJ.v1.Loc.00923	https://undusting.org/jewish_sources/s/jewish_sources/item/17260	Neuenkirchen (Westf.)	94/1	QGJ.v1.A0003.I0043.E00116			Neuenkirchen (Westf.) 94/1
Neufriedrichsdorf	QGJ.v1.Loc.00924	https://undusting.org/jewish_sources/s/jewish_sources/item/17261	Neufriedrichsdorf	1606	QGJ.v1.A0081.I0251.E01654			Neufriedrichsdorf 1606
Neugersdorf	QGJ.v1.Loc.00925	https://undusting.org/jewish_sources/s/jewish_sources/item/17262	Neugersdorf	4404|4405	QGJ.v1.A0201.I0661.E04483|QGJ.v1.A0201.I0661.E04484			Neugersdorf 4404, 4405
Neuhaidensieben	QGJ.v1.Loc.00926	https://undusting.org/jewish_sources/s/jewish_sources/item/17263	Neuhaidensieben	2378|2387|2393	QGJ.v1.A0132.I0390.E02445|QGJ.v1.A0132.I0390.E02454|QGJ.v1.A0132.I0390.E02460			Neuhaidensieben 2378,2387, 2393
Neuhardenberg	QGJ.v1.Loc.00927	https://undusting.org/jewish_sources/s/jewish_sources/item/17264	Neuhardenberg	1115/3	QGJ.v1.A0051.I0172.E01159			Neuhardenberg 1115/3
Neuhaus	QGJ.v1.Loc.00928	https://undusting.org/jewish_sources/s/jewish_sources/item/17265	Neuhaus	5709|6140|6343|6358|6851	QGJ.v1.A0239.I0831.E05790|QGJ.v1.A0239.I0831.E06221|QGJ.v1.A0239.I0831.E06424|QGJ.v1.A0239.I0831.E06439|QGJ.v1.A0239.I0846.E06932			Neuhaus 5709, 6140, 6343, 6358,6851
Neuhaus a. Rennweg	QGJ.v1.Loc.00929	https://undusting.org/jewish_sources/s/jewish_sources/item/17266	Neuhaus a. Rennweg	7718|7719|7720|7721	QGJ.v1.A0269.I0918.E07816|QGJ.v1.A0269.I0918.E07817|QGJ.v1.A0269.I0918.E07818|QGJ.v1.A0269.I0918.E07811			Neuhaus a. Rennweg 7718-7721
Neukaien	QGJ.v1.Loc.00930	https://undusting.org/jewish_sources/s/jewish_sources/item/17267	Neukaien	162/4|162/6|162/7|162/8|340|341|342|343|344|345|346|347|348|349|350|351	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00193|QGJ.v1.A0006.I0053.E00194|QGJ.v1.A0006.I0053.E00195|QGJ.v1.A0021.I0078.E00382|QGJ.v1.A0021.I0078.E00383|QGJ.v1.A0021.I0078.E00384|QGJ.v1.A0021.I0078.E00385|QGJ.v1.A0021.I0078.E00386|QGJ.v1.A0021.I0078.E00387|QGJ.v1.A0021.I0078.E00388|QGJ.v1.A0021.I0078.E00389|QGJ.v1.A0021.I0078.E00390|QGJ.v1.A0021.I0078.E00391|QGJ.v1.A0021.I0078.E00392|QGJ.v1.A0021.I0078.E00393			Neukaien 162/4, 162/6-162/8, 340-351
Neukirchen	QGJ.v1.Loc.00931	https://undusting.org/jewish_sources/s/jewish_sources/item/17268	Neukirchen	4372|4373|4374|4375|4376|4377|4378|4379	QGJ.v1.A0199.I0654.E04449|QGJ.v1.A0199.I0654.E04450|QGJ.v1.A0199.I0654.E04451|QGJ.v1.A0199.I0654.E04452|QGJ.v1.A0199.I0654.E04453|QGJ.v1.A0199.I0654.E04459|QGJ.v1.A0199.I0654.E04460|QGJ.v1.A0199.I0654.E04454			Neukirchen 4372-4379
Neumark	QGJ.v1.Loc.00932	https://undusting.org/jewish_sources/s/jewish_sources/item/17269	Neumark	3/2|3/6|1115/2	QGJ.v1.A0001.E00012|QGJ.v1.A0002.E00016|QGJ.v1.A0051.I0172.E01158			Neumark 3/2,3/6, 1115/2
Neuostpreußen	QGJ.v1.Loc.00933	https://undusting.org/jewish_sources/s/jewish_sources/item/17270	Neuostpreußen	3/2|3/4|3/8|1833	QGJ.v1.A0001.E00012|QGJ.v1.A0002.E00014|QGJ.v1.A0002.E00018|QGJ.v1.A0101.I0303.E01887			Neuostpreußen 3/2,3/4, 3/8,1833
Neuruppin	QGJ.v1.Loc.00934	https://undusting.org/jewish_sources/s/jewish_sources/item/17271	Neuruppin	1566|1567|1568|1569	QGJ.v1.A0075.I0236.E01614|QGJ.v1.A0075.I0236.E01615|QGJ.v1.A0075.I0236.E01616|QGJ.v1.A0075.I0236.E01617			Neuruppin 1566-1569
Neusalz	QGJ.v1.Loc.00935	https://undusting.org/jewish_sources/s/jewish_sources/item/17272	Neusalz	4753	QGJ.v1.A0234.I0732.E04830			Neusalz 4753
Neustadt	QGJ.v1.Loc.00936	https://undusting.org/jewish_sources/s/jewish_sources/item/17273	Neustadt	5778	QGJ.v1.A0239.I0831.E05859			Neustadt 5778
Neustadt (Bayern)	QGJ.v1.Loc.00937	https://undusting.org/jewish_sources/s/jewish_sources/item/17274	Neustadt (Bayern)	6442	QGJ.v1.A0239.I0831.E06523			Neustadt (Bayern) 6442
Neustadt (Böhmen)	QGJ.v1.Loc.00938	https://undusting.org/jewish_sources/s/jewish_sources/item/17275	Neustadt (Böhmen)	5465	QGJ.v1.A0238.I0817.E05546			Neustadt (Böhmen) 5465
Neustadt (Meckl.)	QGJ.v1.Loc.00939	https://undusting.org/jewish_sources/s/jewish_sources/item/17276	Neustadt (Meckl.)	162/4|162/6	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00193			Neustadt (Meckl.) 162/4,162/6
Neustadt (OS)	QGJ.v1.Loc.00940	https://undusting.org/jewish_sources/s/jewish_sources/item/17277	Neustadt (OS)	94/1|4753	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04830			Neustadt (OS) 94/1,4753
Neustadt-Glewe	QGJ.v1.Loc.00941	https://undusting.org/jewish_sources/s/jewish_sources/item/17278	Neustadt-Glewe	999	QGJ.v1.A0040.I0151.E01041			Neustadt-Glewe 999
Neustadt/Odenwald	QGJ.v1.Loc.00942	https://undusting.org/jewish_sources/s/jewish_sources/item/17279	Neustadt/Odenwald	4753	QGJ.v1.A0234.I0732.E04830			Neustadt/Odenwald 4753
Neustadt/Orla	QGJ.v1.Loc.00943	https://undusting.org/jewish_sources/s/jewish_sources/item/17280	Neustadt/Orla	5159|5206	QGJ.v1.A0235.I0762.E05236|QGJ.v1.A0235.I0769.E05283			Neustadt/Orla 5159, 5206
Neustadt/Pinne	QGJ.v1.Loc.00944	https://undusting.org/jewish_sources/s/jewish_sources/item/17281	Neustadt/Pinne	94/1	QGJ.v1.A0003.I0043.E00116			Neustadt/Pinne 94/1
Neustadt/Warthe	QGJ.v1.Loc.00945	https://undusting.org/jewish_sources/s/jewish_sources/item/17282	Neustadt/Warthe	94/1|4753	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04830			Neustadt/Warthe 94/1, 4753
Neustädtel (Erzgebirge)	QGJ.v1.Loc.00946	https://undusting.org/jewish_sources/s/jewish_sources/item/17283	Neustädtel (Erzgebirge)	4504|4505	QGJ.v1.A0209.I0677.E04581|QGJ.v1.A0209.I0677.E04582			Neustädtel (Erzgebirge) 4504,4505
Neustettin	QGJ.v1.Loc.00947	https://undusting.org/jewish_sources/s/jewish_sources/item/17284	Neustettin	94/1	QGJ.v1.A0003.I0043.E00116			Neustettin 94/1
Neu-Stettin	QGJ.v1.Loc.00948	https://undusting.org/jewish_sources/s/jewish_sources/item/17285	Neu-Stettin	1494	QGJ.v1.A0066.I0208.E01542			Neu-Stettin 1494
Neustrelitz	QGJ.v1.Loc.00949	https://undusting.org/jewish_sources/s/jewish_sources/item/17286	Neustrelitz	162/6|379|380|381|382|383|384|385|386|387|388|389|390|391|392|393|394|395|396|397|398|399|400|401|402|403|404|405|406|407|408|409|410|411|412|413|414|415|416|417|418|419|420|421|422|423|424|425|426|427|428|429|430|431|999|1113|3991	QGJ.v1.A0006.I0053.E00193|QGJ.v1.A0023.I0082.E00421|QGJ.v1.A0023.I0082.E00422|QGJ.v1.A0023.I0082.E00423|QGJ.v1.A0023.I0082.E00424|QGJ.v1.A0023.I0082.E00425|QGJ.v1.A0023.I0082.E00426|QGJ.v1.A0023.I0082.E00427|QGJ.v1.A0023.I0082.E00428|QGJ.v1.A0023.I0082.E00429|QGJ.v1.A0023.I0082.E00430|QGJ.v1.A0023.I0082.E00431|QGJ.v1.A0023.I0082.E00432|QGJ.v1.A0023.I0082.E00433|QGJ.v1.A0023.I0082.E00434|QGJ.v1.A0023.I0082.E00435|QGJ.v1.A0023.I0082.E00436|QGJ.v1.A0023.I0082.E00437|QGJ.v1.A0023.I0082.E00438|QGJ.v1.A0023.I0082.E00439|QGJ.v1.A0023.I0082.E00440|QGJ.v1.A0023.I0082.E00441|QGJ.v1.A0023.I0082.E00442|QGJ.v1.A0023.I0082.E00443|QGJ.v1.A0023.I0082.E00444|QGJ.v1.A0023.I0082.E00445|QGJ.v1.A0023.I0082.E00446|QGJ.v1.A0023.I0082.E00447|QGJ.v1.A0023.I0082.E00448|QGJ.v1.A0023.I0082.E00449|QGJ.v1.A0023.I0082.E00450|QGJ.v1.A0023.I0082.E00451|QGJ.v1.A0023.I0082.E00452|QGJ.v1.A0023.I0082.E00453|QGJ.v1.A0023.I0082.E00454|QGJ.v1.A0023.I0082.E00455|QGJ.v1.A0023.I0082.E00456|QGJ.v1.A0023.I0082.E00457|QGJ.v1.A0023.I0082.E00458|QGJ.v1.A0023.I0082.E00459|QGJ.v1.A0023.I0082.E00460|QGJ.v1.A0023.I0082.E00461|QGJ.v1.A0023.I0082.E00462|QGJ.v1.A0023.I0082.E00463|QGJ.v1.A0023.I0082.E00464|QGJ.v1.A0023.I0083.E00465|QGJ.v1.A0023.I0084.E00466|QGJ.v1.A0023.I0085.E00467|QGJ.v1.A0023.I0085.E00468|QGJ.v1.A0023.I0085.E00469|QGJ.v1.A0023.I0085.E00470|QGJ.v1.A0023.I0085.E00471|QGJ.v1.A0023.I0086.E00472|QGJ.v1.A0024.I0087.E00473|QGJ.v1.A0040.I0151.E01041|QGJ.v1.A0050.I0171.E01155|QGJ.v1.A0196.I0638.E04068			Neustrelitz 162/6, 379-430, 431,999,1113,3991
Neutomischel	QGJ.v1.Loc.00950	https://undusting.org/jewish_sources/s/jewish_sources/item/17287	Neutomischel	94/1	QGJ.v1.A0003.I0043.E00116			Neutomischel 94/1
Neuwarp	QGJ.v1.Loc.00951	https://undusting.org/jewish_sources/s/jewish_sources/item/17288	Neuwarp	163/1	QGJ.v1.A0006.I0053.E00200			Neuwarp 163/1
Neuwedell	QGJ.v1.Loc.00952	https://undusting.org/jewish_sources/s/jewish_sources/item/17289	Neuwedell	163/1	QGJ.v1.A0006.I0053.E00200			Neuwedell 163/1
Neuwied	QGJ.v1.Loc.00953	https://undusting.org/jewish_sources/s/jewish_sources/item/17290	Neuwied	4907|4982	QGJ.v1.A0235.I0751.E04984|QGJ.v1.A0235.I0757.E05059			Neuwied 4907,4982
Neuzedlisch(?)	QGJ.v1.Loc.00954	https://undusting.org/jewish_sources/s/jewish_sources/item/17291	Neuzedlisch(?)	5464	QGJ.v1.A0238.I0817.E05545			Neuzedlisch(?) 5464
New York	QGJ.v1.Loc.00955	https://undusting.org/jewish_sources/s/jewish_sources/item/17292	New York	4515|4516|4636|7070|7112|7117	QGJ.v1.A0210.I0680.E04592|QGJ.v1.A0210.I0680.E04593|QGJ.v1.A0222.I0706.E04713|QGJ.v1.A0239.I0858.E07151|QGJ.v1.A0239.I0858.E07193|QGJ.v1.A0239.I0858.E07198			New York 4515, 4516, 4636, 7070,7112, 7117
Niederaula	QGJ.v1.Loc.00956	https://undusting.org/jewish_sources/s/jewish_sources/item/17293	Niederaula	94/1	QGJ.v1.A0003.I0043.E00116			Niederaula 94/1
Niederbeisig	QGJ.v1.Loc.00957	https://undusting.org/jewish_sources/s/jewish_sources/item/17294	Niederbeisig	94/1	QGJ.v1.A0003.I0043.E00116			Niederbeisig 94/1
Niedergebra	QGJ.v1.Loc.00958	https://undusting.org/jewish_sources/s/jewish_sources/item/17295	Niedergebra	5301|7816	QGJ.v1.A0235.I0779.E05378|QGJ.v1.A0273.I0933.E07910			Niedergebra 5301,7816
Niedergorbitz	QGJ.v1.Loc.00959	https://undusting.org/jewish_sources/s/jewish_sources/item/17296	Niedergorbitz	3692	QGJ.v1.A0185.I0589.E03769			Niedergorbitz 3692
Niedergrimm	QGJ.v1.Loc.00960	https://undusting.org/jewish_sources/s/jewish_sources/item/17297	Niedergrimm	5551	QGJ.v1.A0239.I0828.E05632			Niedergrimm 5551
Niederhof	QGJ.v1.Loc.00961	https://undusting.org/jewish_sources/s/jewish_sources/item/17298	Niederhof	163/5|244|759|999	QGJ.v1.A0006.I0053.E00204|QGJ.v1.A0015.I0069.E00286|QGJ.v1.A0033.I0118.E00801|QGJ.v1.A0040.I0151.E01041			Niederhof 163/5,244, 759,999
Niederklein	QGJ.v1.Loc.00962	https://undusting.org/jewish_sources/s/jewish_sources/item/17299	Niederklein	94/1	QGJ.v1.A0003.I0043.E00116			Niederklein 94/1
Niederlausitz	QGJ.v1.Loc.00963	https://undusting.org/jewish_sources/s/jewish_sources/item/17300	Niederlausitz	1115/2|1122|1314|2041|4612	QGJ.v1.A0051.I0172.E01158|QGJ.v1.A0053.I0173.E01170|QGJ.v1.A0060.I0196.E01362|QGJ.v1.A0108.I0332.E02095|QGJ.v1.A0219.I0702.E04691			Niederlausitz 1115/2, 1122, 1314,2041,4612
Niederlößnitz	QGJ.v1.Loc.00964	https://undusting.org/jewish_sources/s/jewish_sources/item/17301	Niederlößnitz	4493	QGJ.v1.A0208.I0675.E04568			Niederlößnitz 4493
Niedermarsberg	QGJ.v1.Loc.00965	https://undusting.org/jewish_sources/s/jewish_sources/item/17302	Niedermarsberg	94/1	QGJ.v1.A0003.I0043.E00116			Niedermarsberg 94/1
Niederschmalkalden	QGJ.v1.Loc.00966	https://undusting.org/jewish_sources/s/jewish_sources/item/17303	Niederschmalkalden	7007	QGJ.v1.A0239.I0849.E07088			Niederschmalkalden 7007
Niedersedlitz	QGJ.v1.Loc.00967	https://undusting.org/jewish_sources/s/jewish_sources/item/17304	Niedersedlitz	3740	QGJ.v1.A0185.I0605.E03817			Niedersedlitz 3740
Niederwehren	QGJ.v1.Loc.00968	https://undusting.org/jewish_sources/s/jewish_sources/item/17305	Niederwehren	6121|6324	QGJ.v1.A0239.I0831.E06202|QGJ.v1.A0239.I0831.E06405			Niederwehren 6121, 6324
Niederwürschnitz	QGJ.v1.Loc.00969	https://undusting.org/jewish_sources/s/jewish_sources/item/17306	Niederwürschnitz	4542|4543|4544	QGJ.v1.A0211.I0691.E04619|QGJ.v1.A0211.I0691.E04620|QGJ.v1.A0211.I0691.E04621			Niederwürschnitz 4542-4544
Niemegk	QGJ.v1.Loc.00970	https://undusting.org/jewish_sources/s/jewish_sources/item/17307	Niemegk	1660	QGJ.v1.A0088.I0260.E01708			Niemegk 1660
Nienburg	QGJ.v1.Loc.00971	https://undusting.org/jewish_sources/s/jewish_sources/item/17308	Nienburg	2129/2|2894	QGJ.v1.A0109.I0338.E02194|QGJ.v1.A0164.I0516.E02961			Nienburg 2129/2,2894
Nitra (CSR)	QGJ.v1.Loc.00972	https://undusting.org/jewish_sources/s/jewish_sources/item/17309	Nitra (CSR)	2026	QGJ.v1.A0107.I0328.E02080			Nitra (CSR) 2026
Nordeck	QGJ.v1.Loc.00973	https://undusting.org/jewish_sources/s/jewish_sources/item/17310	Nordeck	94/1	QGJ.v1.A0003.I0043.E00116			Nordeck 94/1
Nordenburg	QGJ.v1.Loc.00974	https://undusting.org/jewish_sources/s/jewish_sources/item/17311	Nordenburg	4753	QGJ.v1.A0234.I0732.E04830			Nordenburg 4753
Nordhausen (KZ Mittelbau-Dora)	QGJ.v1.Loc.00975	https://undusting.org/jewish_sources/s/jewish_sources/item/17312	Nordhausen (KZ Mittelbau-Dora)	8035|8042|8043|8044|8045	QGJ.v1.A0296.I0978.E08129|QGJ.v1.A0297.I0979.E08137|QGJ.v1.A0297.I0979.E08138|QGJ.v1.A0297.I0979.E08139|QGJ.v1.A0296.I0978.E08136			Nordhausen (KZ Mittelbau-Dora) 8035,8042-8045
Nordhausen	QGJ.v1.Loc.00976	https://undusting.org/jewish_sources/s/jewish_sources/item/17313	Nordhausen	94/1|2128/5|2891|4808|5284|5301|5455/5|6435|7124/5|7261|7540|7541|7543|7722|7723|7724|7725|7726|7727|7728|7729|7730|7731|7732|7733|7734|7735|7736|7737|7738|7739|7740|7741|7742|7743|7744|7745|7746|7747|7748|7749|7750|7751|7752|7753|7754|7755|7756|7757|7758|7759|7760|7761|7762|7763|7764|7765|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7781|7782|7783|7784|7785|7786|7787|7788|7789|7790|7791|7792	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0109.I0338.E02186|QGJ.v1.A0164.I0513.E02958|QGJ.v1.A0235.I0735.E04885|QGJ.v1.A0235.I0778.E05361|QGJ.v1.A0235.I0779.E05378|QGJ.v1.A0237.I0816.E05536|QGJ.v1.A0239.I0831.E06516|QGJ.v1.A0239.I0860.E07209|QGJ.v1.A0252.I0884.E07354|QGJ.v1.A0269.I0916.E07633|QGJ.v1.A0269.I0916.E07634|QGJ.v1.A0269.I0916.E07636|QGJ.v1.A0269.I0918.E07813|QGJ.v1.A0269.I0918.E07814|QGJ.v1.A0269.I0918.E07815|QGJ.v1.A0269.I0918.E07819|QGJ.v1.A0269.I0918.E07820|QGJ.v1.A0269.I0918.E07821|QGJ.v1.A0269.I0918.E07822|QGJ.v1.A0269.I0918.E07823|QGJ.v1.A0269.I0918.E07824|QGJ.v1.A0269.I0918.E07825|QGJ.v1.A0269.I0918.E07826|QGJ.v1.A0269.I0918.E07827|QGJ.v1.A0269.I0918.E07828|QGJ.v1.A0269.I0918.E07829|QGJ.v1.A0269.I0918.E07830|QGJ.v1.A0269.I0918.E07831|QGJ.v1.A0269.I0918.E07832|QGJ.v1.A0269.I0918.E07833|QGJ.v1.A0269.I0918.E07834|QGJ.v1.A0269.I0918.E07835|QGJ.v1.A0272.I0919.E07837|QGJ.v1.A0272.I0919.E07838|QGJ.v1.A0272.I0920.E07839|QGJ.v1.A0272.I0920.E07840|QGJ.v1.A0272.I0920.E07841|QGJ.v1.A0272.I0920.E07842|QGJ.v1.A0272.I0920.E07843|QGJ.v1.A0272.I0920.E07844|QGJ.v1.A0272.I0920.E07845|QGJ.v1.A0272.I0919.E07836|QGJ.v1.A0272.I0920.E07846|QGJ.v1.A0272.I0920.E07847|QGJ.v1.A0272.I0920.E07848|QGJ.v1.A0272.I0920.E07849|QGJ.v1.A0272.I0920.E07850|QGJ.v1.A0272.I0920.E07851|QGJ.v1.A0272.I0920.E07852|QGJ.v1.A0272.I0920.E07853|QGJ.v1.A0272.I0920.E07854|QGJ.v1.A0272.I0920.E07855|QGJ.v1.A0272.I0920.E07856|QGJ.v1.A0272.I0920.E07857|QGJ.v1.A0272.I0920.E07858|QGJ.v1.A0272.I0920.E07859|QGJ.v1.A0272.I0920.E07860|QGJ.v1.A0272.I0920.E07861|QGJ.v1.A0272.I0920.E07862|QGJ.v1.A0272.I0920.E07863|QGJ.v1.A0272.I0920.E07864|QGJ.v1.A0272.I0920.E07865|QGJ.v1.A0272.I0920.E07866|QGJ.v1.A0272.I0920.E07867|QGJ.v1.A0272.I0920.E07868|QGJ.v1.A0272.I0920.E07869|QGJ.v1.A0272.I0920.E07870|QGJ.v1.A0272.I0920.E07871|QGJ.v1.A0272.I0920.E07872|QGJ.v1.A0272.I0920.E07873|QGJ.v1.A0272.I0920.E07874|QGJ.v1.A0272.I0920.E07875|QGJ.v1.A0272.I0920.E07876|QGJ.v1.A0272.I0920.E07877|QGJ.v1.A0272.I0920.E07878|QGJ.v1.A0272.I0920.E07879|QGJ.v1.A0272.I0921.E07880|QGJ.v1.A0272.I0921.E07881|QGJ.v1.A0272.I0921.E07882|QGJ.v1.A0272.I0922.E07883|QGJ.v1.A0272.I0923.E07884|QGJ.v1.A0272.I0924.E07885|QGJ.v1.A0272.I0925.E07886			Nordhausen 94/1, 2128/5, 2891,4808, 5284, 5301, 5455/5, 6435,7124/5, 7261, 7540, 7541, 7543,7722-7792
Nordheim	QGJ.v1.Loc.00977	https://undusting.org/jewish_sources/s/jewish_sources/item/17314	Nordheim	5511|7008	QGJ.v1.A0239.I0827.E05592|QGJ.v1.A0239.I0849.E07089			Nordheim 5511,7008
Nossen	QGJ.v1.Loc.00978	https://undusting.org/jewish_sources/s/jewish_sources/item/17315	Nossen	2983/3	QGJ.v1.A0173.I0540.E03052			Nossen 2983/3
Nova Schlager (?)	QGJ.v1.Loc.00979	https://undusting.org/jewish_sources/s/jewish_sources/item/17316	Nova Schlager (?)	4267	QGJ.v1.A0196.I0643.E04344			Nova Schlager (?) 4267
Nürnberg	QGJ.v1.Loc.00980	https://undusting.org/jewish_sources/s/jewish_sources/item/17317	Nürnberg	4742|4849|5510|5523|5540|5649|7566|7725	QGJ.v1.A0234.I0732.E04819|QGJ.v1.A0235.I0742.E04926|QGJ.v1.A0239.I0827.E05591|QGJ.v1.A0239.I0828.E05604|QGJ.v1.A0239.I0828.E05621|QGJ.v1.A0239.I0831.E05730|QGJ.v1.A0269.I0916.E07659|QGJ.v1.A0269.I0918.E07819			Nürnberg 4742, 4849, 5510, 5523,5540, 5649, 7566,7725
Obbach	QGJ.v1.Loc.00981	https://undusting.org/jewish_sources/s/jewish_sources/item/17318	Obbach	94/1	QGJ.v1.A0003.I0043.E00116			Obbach 94/1
Ober-Dorla	QGJ.v1.Loc.00982	https://undusting.org/jewish_sources/s/jewish_sources/item/17319	Ober-Dorla	7604	QGJ.v1.A0269.I0916.E07697			Ober-Dorla 7604
Ober-Merzbach	QGJ.v1.Loc.00983	https://undusting.org/jewish_sources/s/jewish_sources/item/17320	Ober-Merzbach	6329	QGJ.v1.A0239.I0831.E06410			Ober-Merzbach 6329
Oberaula	QGJ.v1.Loc.00984	https://undusting.org/jewish_sources/s/jewish_sources/item/17321	Oberaula	94/1	QGJ.v1.A0003.I0043.E00116			Oberaula 94/1
Oberdorf	QGJ.v1.Loc.00985	https://undusting.org/jewish_sources/s/jewish_sources/item/17322	Oberdorf	94/1	QGJ.v1.A0003.I0043.E00116			Oberdorf 94/1
Obereuerheim	QGJ.v1.Loc.00986	https://undusting.org/jewish_sources/s/jewish_sources/item/17323	Obereuerheim	94/1	QGJ.v1.A0003.I0043.E00116			Obereuerheim 94/1
Oberfrohna	QGJ.v1.Loc.00987	https://undusting.org/jewish_sources/s/jewish_sources/item/17324	Oberfrohna	4380	QGJ.v1.A0199.I0654.E04455			Oberfrohna 4380
Oberhof	QGJ.v1.Loc.00988	https://undusting.org/jewish_sources/s/jewish_sources/item/17325	Oberhof	7061|7090|7091|7092|7954	QGJ.v1.A0239.I0858.E07142|QGJ.v1.A0239.I0858.E07171|QGJ.v1.A0239.I0858.E07172|QGJ.v1.A0239.I0858.E07173|QGJ.v1.A0283.I0961.E08048			Oberhof 7061, 7090-7092,7954
Oberlauringen	QGJ.v1.Loc.00989	https://undusting.org/jewish_sources/s/jewish_sources/item/17326	Oberlauringen	94/1|6091	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0239.I0831.E06172			Oberlauringen 94/1, 6091
Oberlausitz	QGJ.v1.Loc.00990	https://undusting.org/jewish_sources/s/jewish_sources/item/17327	Oberlausitz	3007|4612	QGJ.v1.A0176.I0542.E03084|QGJ.v1.A0219.I0702.E04691			Oberlausitz 3007, 4612
Obernheid	QGJ.v1.Loc.00991	https://undusting.org/jewish_sources/s/jewish_sources/item/17328	Obernheid	5544	QGJ.v1.A0239.I0828.E05625			Obernheid 5544
Obernigk	QGJ.v1.Loc.00992	https://undusting.org/jewish_sources/s/jewish_sources/item/17329	Obernigk	94/1|4753	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04830			Obernigk 94/1,4753
Oberschlema	QGJ.v1.Loc.00993	https://undusting.org/jewish_sources/s/jewish_sources/item/17330	Oberschlema	3061|3071|3072|3073	QGJ.v1.A0179.I0561.E03138|QGJ.v1.A0179.I0567.E03148|QGJ.v1.A0179.I0567.E03149|QGJ.v1.A0179.I0567.E03150			Oberschlema 3061,3071-3073
Oberseemen	QGJ.v1.Loc.00994	https://undusting.org/jewish_sources/s/jewish_sources/item/17331	Oberseemen	94/1	QGJ.v1.A0003.I0043.E00116			Oberseemen 94/1
Oberstein	QGJ.v1.Loc.00995	https://undusting.org/jewish_sources/s/jewish_sources/item/17332	Oberstein	3952	QGJ.v1.A0196.I0635.E04029			Oberstein 3952
Obervolkach	QGJ.v1.Loc.00996	https://undusting.org/jewish_sources/s/jewish_sources/item/17333	Obervolkach	5533|5545	QGJ.v1.A0239.I0828.E05614|QGJ.v1.A0239.I0828.E05626			Obervolkach 5533, 5545
Oberwaldbehrungen	QGJ.v1.Loc.00997	https://undusting.org/jewish_sources/s/jewish_sources/item/17334	Oberwaldbehrungen	5942|5945|6006|6151|6180	QGJ.v1.A0239.I0831.E06023|QGJ.v1.A0239.I0831.E06026|QGJ.v1.A0239.I0831.E06087|QGJ.v1.A0239.I0831.E06232|QGJ.v1.A0239.I0831.E06261			Oberwaldbehrungen 5942, 5945,6006,6151,6180
Oberweißbach	QGJ.v1.Loc.00998	https://undusting.org/jewish_sources/s/jewish_sources/item/17335	Oberweißbach	7097	QGJ.v1.A0239.I0858.E07178			Oberweißbach 7097
Oberzycko	QGJ.v1.Loc.00999	https://undusting.org/jewish_sources/s/jewish_sources/item/17336	Oberzycko	1534	QGJ.v1.A0071.I0227.E01584			Oberzycko 1534
Oebisfelde	QGJ.v1.Loc.01000	https://undusting.org/jewish_sources/s/jewish_sources/item/17337	Oebisfelde	2437	QGJ.v1.A0137.I0399.E02504			Oebisfelde 2437
Oederan	QGJ.v1.Loc.01001	https://undusting.org/jewish_sources/s/jewish_sources/item/17338	Oederan	4422|4423|4424|4425|4426|4427|4428|4429|4430|4431|4432	QGJ.v1.A0204.I0666.E04499|QGJ.v1.A0204.I0666.E04500|QGJ.v1.A0204.I0666.E04501|QGJ.v1.A0204.I0666.E04502|QGJ.v1.A0204.I0666.E04503|QGJ.v1.A0204.I0666.E04504|QGJ.v1.A0204.I0666.E04505|QGJ.v1.A0204.I0666.E04506|QGJ.v1.A0204.I0666.E04507|QGJ.v1.A0204.I0666.E04508|QGJ.v1.A0204.I0666.E04509			Oederan 4422-4432
Oels	QGJ.v1.Loc.01002	https://undusting.org/jewish_sources/s/jewish_sources/item/17339	Oels	94/1	QGJ.v1.A0003.I0043.E00116			Oels 94/1
Oelsnitz	QGJ.v1.Loc.01003	https://undusting.org/jewish_sources/s/jewish_sources/item/17340	Oelsnitz	4460|4526	QGJ.v1.A0207.I0669.E04537|QGJ.v1.A0211.I0683.E04603			Oelsnitz 4460, 4526
Ölze	QGJ.v1.Loc.01004	https://undusting.org/jewish_sources/s/jewish_sources/item/17341	Ölze	7718	QGJ.v1.A0269.I0918.E07816			Ölze 7718
Oepfershausen	QGJ.v1.Loc.01005	https://undusting.org/jewish_sources/s/jewish_sources/item/17342	Oepfershausen	7019	QGJ.v1.A0239.I0849.E07100			Oepfershausen 7019
Oettingen	QGJ.v1.Loc.01006	https://undusting.org/jewish_sources/s/jewish_sources/item/17343	Oettingen	94/1	QGJ.v1.A0003.I0043.E00116			Oettingen 94/1
